identity_id,base_capture_id,source,clean_bucket,clean_prefix,clean_real_frame_count,teams_bucket,teams_prefix,teams_real_frame_count,notes
7035,QCLIP20260417R2_00036,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00036/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00036/frames/real/,16,
8982,QCLIP20260417R2_00037,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00037/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00037/frames/real/,16,
unknown_gSq1CUXNUN4,QCLIP20260417R2_00038,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00038/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00038/frames/real/,16,
1262,QCLIP20260417R2_00039,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00039/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00039/frames/real/,16,
1728,QCLIP20260417R2_00040,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00040/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00040/frames/real/,16,
2197,QCLIP20260417R2_00041,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00041/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00041/frames/real/,16,
5225,QCLIP20260417R2_00042,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00042/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00042/frames/real/,16,
5562,QCLIP20260417R2_00043,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00043/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00043/frames/real/,16,
5664,QCLIP20260417R2_00044,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00044/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00044/frames/real/,16,
7926,QCLIP20260417R2_00045,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00045/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00045/frames/real/,16,
7948,QCLIP20260417R2_00046,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00046/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00046/frames/real/,16,
8816,QCLIP20260417R2_00047,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00047/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00047/frames/real/,16,
129,QCLIP20260417R2_00048,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00048/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00048/frames/real/,16,
3718,QCLIP20260417R2_00049,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00049/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00049/frames/real/,16,
4610,QCLIP20260417R2_00050,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00050/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00050/frames/real/,16,
4639,QCLIP20260417R2_00051,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00051/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00051/frames/real/,16,
488,QCLIP20260417R2_00052,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00052/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00052/frames/real/,16,
5258,QCLIP20260417R2_00053,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00053/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00053/frames/real/,16,
5434,QCLIP20260417R2_00054,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00054/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00054/frames/real/,16,
7216,QCLIP20260417R2_00055,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00055/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00055/frames/real/,16,
8701,QCLIP20260417R2_00056,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00056/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00056/frames/real/,16,
183,QCLIP20260417R2_00058,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00058/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00058/frames/real/,16,
2156,QCLIP20260417R2_00059,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00059/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00059/frames/real/,16,
2322,QCLIP20260417R2_00060,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00060/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00060/frames/real/,16,
4892,QCLIP20260417R2_00062,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00062/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00062/frames/real/,16,
6025,QCLIP20260417R2_00063,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00063/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00063/frames/real/,16,
unknown_fvRDBpEliEU,QCLIP20260417R2_00064,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00064/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00064/frames/real/,16,
unknown_n82ncUKxIqA,QCLIP20260417R2_00065,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00065/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00065/frames/real/,16,
183,QCLIP20260417R2_00067,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00067/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00067/frames/real/,16,
2156,QCLIP20260417R2_00068,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00068/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00068/frames/real/,16,
2322,QCLIP20260417R2_00069,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00069/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00069/frames/real/,16,
4892,QCLIP20260417R2_00071,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00071/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00071/frames/real/,16,
6025,QCLIP20260417R2_00072,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00072/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00072/frames/real/,16,
unknown_fvRDBpEliEU,QCLIP20260417R2_00073,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00073/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00073/frames/real/,16,
unknown_n82ncUKxIqA,QCLIP20260417R2_00074,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00074/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00074/frames/real/,16,
322,QCLIP20260417R2_00075,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00075/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00075/frames/real/,16,
3265,QCLIP20260417R2_00076,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00076/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00076/frames/real/,16,
4109,QCLIP20260417R2_00077,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00077/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00077/frames/real/,16,
4308,QCLIP20260417R2_00078,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00078/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00078/frames/real/,16,
5328,QCLIP20260417R2_00079,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00079/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00079/frames/real/,16,
5865,QCLIP20260417R2_00080,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00080/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00080/frames/real/,16,
7504,QCLIP20260417R2_00081,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00081/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00081/frames/real/,16,
7866,QCLIP20260417R2_00082,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00082/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00082/frames/real/,16,
7989,QCLIP20260417R2_00083,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00083/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00083/frames/real/,16,
1066,QCLIP20260417R2_00084,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00084/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00084/frames/real/,16,
1259,QCLIP20260417R2_00085,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00085/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00085/frames/real/,16,
4072,QCLIP20260417R2_00086,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00086/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00086/frames/real/,16,
4736,QCLIP20260417R2_00087,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00087/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00087/frames/real/,16,
6051,QCLIP20260417R2_00088,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00088/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00088/frames/real/,16,
6468,QCLIP20260417R2_00089,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00089/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00089/frames/real/,16,
7276,QCLIP20260417R2_00090,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00090/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00090/frames/real/,16,
9400,QCLIP20260417R2_00091,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00091/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00091/frames/real/,16,
9402,QCLIP20260417R2_00092,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00092/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00092/frames/real/,16,
1078,QCLIP20260417R2_00093,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00093/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00093/frames/real/,16,
1187,QCLIP20260417R2_00094,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00094/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00094/frames/real/,16,
2319,QCLIP20260417R2_00095,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00095/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00095/frames/real/,16,
2354,QCLIP20260417R2_00096,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00096/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00096/frames/real/,16,
2586,QCLIP20260417R2_00097,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00097/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00097/frames/real/,16,
3304,QCLIP20260417R2_00098,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00098/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00098/frames/real/,16,
3741,QCLIP20260417R2_00099,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00099/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00099/frames/real/,16,
3826,QCLIP20260417R2_00100,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00100/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00100/frames/real/,16,
7601,QCLIP20260417R2_00101,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00101/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00101/frames/real/,16,
8137,QCLIP20260417R2_00102,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00102/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00102/frames/real/,16,
1981,QCLIP20260417R2_00103,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00103/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00103/frames/real/,16,
2582,QCLIP20260417R2_00104,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00104/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00104/frames/real/,16,
41,QCLIP20260417R2_00105,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00105/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00105/frames/real/,16,
4209,QCLIP20260417R2_00106,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00106/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00106/frames/real/,16,
6406,QCLIP20260417R2_00107,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00107/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00107/frames/real/,16,
647,QCLIP20260417R2_00108,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00108/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00108/frames/real/,16,
7035,QCLIP20260417R2_00109,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00109/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00109/frames/real/,16,
8982,QCLIP20260417R2_00110,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00110/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00110/frames/real/,16,
9325,QCLIP20260417R2_00111,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00111/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00111/frames/real/,16,
unknown_gSq1CUXNUN4,QCLIP20260417R2_00112,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00112/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00112/frames/real/,16,
1262,QCLIP20260417R2_00113,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00113/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00113/frames/real/,16,
1728,QCLIP20260417R2_00114,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00114/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00114/frames/real/,16,
2197,QCLIP20260417R2_00115,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00115/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00115/frames/real/,16,
5225,QCLIP20260417R2_00116,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00116/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00116/frames/real/,16,
5562,QCLIP20260417R2_00117,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00117/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00117/frames/real/,16,
5664,QCLIP20260417R2_00118,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00118/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00118/frames/real/,16,
7926,QCLIP20260417R2_00119,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00119/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00119/frames/real/,16,
7948,QCLIP20260417R2_00120,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00120/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00120/frames/real/,16,
8200,QCLIP20260417R2_00121,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00121/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00121/frames/real/,16,
8816,QCLIP20260417R2_00122,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00122/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00122/frames/real/,16,
129,QCLIP20260417R2_00123,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00123/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00123/frames/real/,16,
3718,QCLIP20260417R2_00124,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00124/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00124/frames/real/,16,
4610,QCLIP20260417R2_00125,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00125/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00125/frames/real/,16,
4639,QCLIP20260417R2_00126,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00126/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00126/frames/real/,16,
488,QCLIP20260417R2_00127,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00127/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00127/frames/real/,16,
5258,QCLIP20260417R2_00128,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00128/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00128/frames/real/,16,
5434,QCLIP20260417R2_00129,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00129/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00129/frames/real/,16,
7216,QCLIP20260417R2_00130,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00130/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00130/frames/real/,16,
8701,QCLIP20260417R2_00131,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00131/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00131/frames/real/,16,
1805,QCLIP20260417R2_00132,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00132/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00132/frames/real/,16,
182,QCLIP20260417R2_00133,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00133/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00133/frames/real/,16,
1857,QCLIP20260417R2_00134,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00134/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00134/frames/real/,16,
2738,QCLIP20260417R2_00135,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00135/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00135/frames/real/,16,
4355,QCLIP20260417R2_00136,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00136/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00136/frames/real/,16,
4393,QCLIP20260417R2_00137,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00137/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00137/frames/real/,16,
5278,QCLIP20260417R2_00138,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00138/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00138/frames/real/,16,
7629,QCLIP20260417R2_00139,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00139/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00139/frames/real/,16,
7807,QCLIP20260417R2_00140,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00140/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00140/frames/real/,16,
7855,QCLIP20260417R2_00141,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00141/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00141/frames/real/,16,
1417,QCLIP20260417R2_00142,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00142/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00142/frames/real/,16,
1711,QCLIP20260417R2_00143,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00143/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00143/frames/real/,16,
350,QCLIP20260417R2_00144,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00144/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00144/frames/real/,16,
5164,QCLIP20260417R2_00145,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00145/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00145/frames/real/,16,
598,QCLIP20260417R2_00146,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00146/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00146/frames/real/,16,
6840,QCLIP20260417R2_00147,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00147/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00147/frames/real/,16,
7412,QCLIP20260417R2_00148,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00148/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00148/frames/real/,16,
7816,QCLIP20260417R2_00149,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00149/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00149/frames/real/,16,
7913,QCLIP20260417R2_00150,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00150/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00150/frames/real/,16,
unknown_EimALxvXMQ0,QCLIP20260417R2_00151,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00151/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00151/frames/real/,16,
1758,QCLIP20260417R2_00152,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00152/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00152/frames/real/,16,
195,QCLIP20260417R2_00153,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00153/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00153/frames/real/,16,
2449,QCLIP20260417R2_00154,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00154/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00154/frames/real/,16,
5707,QCLIP20260417R2_00155,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00155/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00155/frames/real/,16,
5778,QCLIP20260417R2_00156,quickclips_visomaster_teams,quickclips_visomaster_cropped_frames,samples/QCLIP20260417R2_00156/frames/real/,16,quickclips_visomaster_cropped_frames_teams,samples/QCLIP20260417R2_00156/frames/real/,16,
